FFT_IP,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Area Team Code,Code,Name,Site Code,Site Name,Ward Name,Total Responses,Total Eligible,Response Rate,Friends and Family Test Score,Extremely Likely,Likely,Neither,Unlikely,Extremely Unlikely,Don't Know,First specialty,Second specialty
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 41,24,90,0.266666667,74,15,3,1,0,0,5,320 - CARDIOLOGY,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 42,23,26,0.884615385,89,18,0,1,0,0,4,823 - HAEMATOLOGY,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 43,51,95,0.536842105,76,38,12,0,0,0,1,301 - GASTROENTEROLOGY,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 44,49,109,0.449541284,69,35,13,1,0,0,0,340 - RESPIRATORY MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 51,25,102,0.245098039,52,14,10,0,1,0,0,320 - CARDIOLOGY,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 52,20,36,0.555555556,95,19,1,0,0,0,0,430 - GERIATRIC MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPDA,Darlington Memorial Hospital - RXPDA,Ward 62,38,101,0.376237624,82,27,6,0,0,0,5,502 - GYNAECOLOGY,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,CCU North Durham,23,34,0.676470588,83,19,4,0,0,0,0,192 - CRITICAL CARE MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,SAU - UHND,19,72,0.263888889,53,11,7,0,1,0,0,100 - GENERAL SURGERY,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 1 UHND,4,54,0.074074074,50,*,*,*,*,*,*,430 - GERIATRIC MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 11,12,134,0.089552239,91,10,1,0,0,0,1,430 - GERIATRIC MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 12,13,51,0.254901961,62,9,3,1,0,0,0,110 - TRAUMA & ORTHOPAEDICS,100 - GENERAL SURGERY
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 13,26,98,0.265306122,83,20,4,0,0,0,2,100 - GENERAL SURGERY,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 14 - UHND,20,133,0.15037594,78,14,4,0,0,0,2,100 - GENERAL SURGERY,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 15,51,140,0.364285714,89,39,5,0,0,0,7,160 - PLASTIC SURGERY,100 - GENERAL SURGERY
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 16 - UHND,20,35,0.571428571,79,16,2,1,0,0,1,100 - GENERAL SURGERY,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 2  - UHND,21,109,0.19266055,83,15,3,0,0,0,3,300 - GENERAL MEDICINE,0
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 3,42,181,0.232044199,51,22,12,1,1,1,5,326 - ACUTE INTERNAL MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 4 - UHND,20,60,0.333333333,56,10,8,0,0,0,2,320 - CARDIOLOGY,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 5,6,121,0.049586777,100,*,*,*,*,*,*,301 - GASTROENTEROLOGY,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 6 - UHND,18,115,0.156521739,89,16,2,0,0,0,0,340 - RESPIRATORY MEDICINE,300 - GENERAL MEDICINE
Q45,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,RXPCP,University Hospital Of North Durham - RXPCP,Ward 9,54,124,0.435483871,78,41,9,0,0,1,3,502 - GYNAECOLOGY,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAA,University Hospital Of Hartlepool - RVWAA,Holdforth Unit,13,23,0.565217391,62,8,5,0,0,0,0,314 - REHABILITATION,430 - GERIATRIC MEDICINE
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAA,University Hospital Of Hartlepool - RVWAA,Ward 4,29,104,0.278846154,86,25,4,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,100 - GENERAL SURGERY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Acute Cardio,47,74,0.635135135,85,40,7,0,0,0,0,320 - CARDIOLOGY,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,EAU,197,247,0.79757085,72,148,38,6,1,1,3,300 - GENERAL MEDICINE,100 - GENERAL SURGERY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Haem,2,16,0.125,100,*,*,*,*,*,*,303 - CLINICAL HAEMATOLOGY,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,ICU,0,4,0,NA,0,0,0,0,0,0,192 - CRITICAL CARE MEDICINE,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,SSU,107,235,0.455319149,69,75,24,2,1,1,4,300 - GENERAL MEDICINE,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 24,29,76,0.381578947,45,16,10,2,1,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 25,29,80,0.3625,86,26,2,1,0,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 26,70,122,0.573770492,43,35,29,2,2,1,1,300 - GENERAL MEDICINE,301 - GASTROENTEROLOGY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 27,35,82,0.426829268,47,20,10,2,1,1,1,300 - GENERAL MEDICINE,301 - GASTROENTEROLOGY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 28,95,258,0.368217054,61,61,29,3,0,1,1,100 - GENERAL SURGERY,101 - UROLOGY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 30,124,244,0.508196721,86,105,15,0,0,1,3,100 - GENERAL SURGERY,502 - GYNAECOLOGY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 31,59,131,0.450381679,77,47,7,3,0,0,2,100 - GENERAL SURGERY,502 - GYNAECOLOGY
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 32,29,41,0.707317073,86,26,2,1,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 33,92,182,0.505494505,87,81,10,0,0,1,0,110 - TRAUMA & ORTHOPAEDICS,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 37,32,59,0.542372881,74,24,6,1,0,0,1,300 - GENERAL MEDICINE,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 39,14,40,0.35,71,*,*,*,*,*,*,300 - GENERAL MEDICINE,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 40,24,32,0.75,58,16,6,0,2,0,0,430 - GERIATRIC MEDICINE,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 41,42,87,0.482758621,83,35,5,1,0,0,1,430 - GERIATRIC MEDICINE,314 - REHABILITATION
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Ward 42,21,34,0.617647059,62,13,8,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q45,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,RVWAE,University Hospital Of North Tees - RVWAE,Winter ward,0,0,NA,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,Friarage Hospital Site - RTR45,Ainderby Ward,30,60,0.5,72,23,4,0,2,0,1,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,Friarage Hospital Site - RTR45,Allerton Ward,41,155,0.264516129,69,29,8,1,1,0,2,100 - GENERAL SURGERY,502 - GYNAECOLOGY
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,Friarage Hospital Site - RTR45,Clinical decisions unit,49,137,0.357664234,83,39,8,0,0,0,2,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,Friarage Hospital Site - RTR45,Gara Ward,62,101,0.613861386,81,49,7,1,0,1,4,110 - TRAUMA & ORTHOPAEDICS,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,Friarage Hospital Site - RTR45,POSDU,72,113,0.637168142,79,54,10,0,1,1,6,100 - GENERAL SURGERY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,Friarage Hospital Site - RTR45,Romanby Ward,33,57,0.578947368,66,20,8,0,0,1,4,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Coronary Care Unit,29,58,0.5,89,24,3,0,0,0,2,320 - CARDIOLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Spinal Injuries Rehabilitation Unit,17,22,0.772727273,94,15,1,0,0,0,1,110 - TRAUMA & ORTHOPAEDICS,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Surgical Admissions Unit,54,148,0.364864865,90,44,5,0,0,0,5,100 - GENERAL SURGERY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 1,75,221,0.339366516,67,49,19,0,2,0,5,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 10,35,56,0.625,79,28,5,0,0,1,1,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 11,0,10,0,NA,0,0,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 12,16,47,0.340425532,73,11,4,0,0,0,1,430 - GERIATRIC MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 14,29,103,0.281553398,85,23,4,0,0,0,2,800 - CLINICAL ONCOLOGY,370 - MEDICAL ONCOLOGY
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 15 Male Admissions Unit,59,142,0.415492958,84,48,7,0,1,0,3,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 18,3,5,0.6,67,*,*,*,*,*,*,303 - CLINICAL HAEMATOLOGY,300 - GENERAL MEDICINE
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 19 Gynaecology,42,126,0.333333333,80,34,4,1,1,0,2,502 - GYNAECOLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 2,27,188,0.143617021,92,23,2,0,0,0,2,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 24,45,106,0.424528302,85,37,2,1,1,0,4,150 - NEUROSURGERY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 25,20,39,0.512820513,75,15,5,0,0,0,0,400 - NEUROLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 26,10,12,0.833333333,67,*,*,*,*,*,*,400 - NEUROLOGY,314 - REHABILITATION
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 27,13,23,0.565217391,73,8,3,0,0,0,2,410 - RHEUMATOLOGY,330 - DERMATOLOGY
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 28,48,59,0.813559322,83,40,6,1,0,0,1,300 - GENERAL MEDICINE,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 29,78,264,0.295454545,94,72,5,0,0,0,1,320 - CARDIOLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 3,16,105,0.152380952,69,9,4,0,0,0,3,350 - INFECTIOUS DISEASES,300 - GENERAL MEDICINE
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 30,27,83,0.325301205,89,24,3,0,0,0,0,320 - CARDIOLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 31,17,74,0.22972973,94,15,1,0,0,0,1,320 - CARDIOLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 32,27,121,0.223140496,92,23,2,0,0,0,2,170 - CARDIOTHORACIC SURGERY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 34,36,68,0.529411765,71,25,10,0,0,0,1,110 - TRAUMA & ORTHOPAEDICS,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 35,88,169,0.520710059,83,71,12,1,0,0,4,160 - PLASTIC SURGERY,120 - ENT
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 36,105,170,0.617647059,85,89,11,1,0,1,3,110 - TRAUMA & ORTHOPAEDICS,140 - ORAL SURGERY
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 37,29,135,0.214814815,93,26,2,0,0,0,1,110 - TRAUMA & ORTHOPAEDICS,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 4,13,77,0.168831169,77,11,1,1,0,0,0,361 - NEPHROLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 5,68,157,0.433121019,67,46,15,3,0,0,4,100 - GENERAL SURGERY,101 - UROLOGY
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 6,40,90,0.444444444,68,27,10,1,0,0,2,100 - GENERAL SURGERY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 7,62,160,0.3875,67,43,14,2,1,0,2,100 - GENERAL SURGERY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 8,52,101,0.514851485,73,39,7,3,0,0,3,301 - GASTROENTEROLOGY,0
Q45,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,The James Cook University Hospital - RTRAT,Ward 9,27,59,0.457627119,75,19,4,0,0,1,3,340 - RESPIRATORY MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,B1,46,69,0.666666667,67,32,11,2,0,0,1,300 - GENERAL MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,B2,11,43,0.255813953,64,7,4,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,B3,7,12,0.583333333,86,6,1,0,0,0,0,300 - GENERAL MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,B4,6,39,0.153846154,83,*,*,*,*,*,*,430 - GERIATRIC MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,C1,49,81,0.604938272,76,36,9,1,0,0,3,320 - CARDIOLOGY,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,C2,21,58,0.362068966,65,15,3,2,0,0,1,430 - GERIATRIC MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,C3,29,85,0.341176471,76,22,7,0,0,0,0,300 - GENERAL MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,C4,19,35,0.542857143,53,12,5,2,0,0,0,430 - GERIATRIC MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,CCU,41,57,0.719298246,95,39,2,0,0,0,0,320 - CARDIOLOGY,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,D3,44,93,0.47311828,84,38,5,0,1,0,0,340 - RESPIRATORY MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,D4,81,85,0.952941176,70,60,14,3,1,1,2,300 - GENERAL MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,E3,32,77,0.415584416,81,26,4,1,0,0,1,100 - GENERAL SURGERY,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,E4,31,76,0.407894737,87,27,4,0,0,0,0,100 - GENERAL SURGERY,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,F3,17,130,0.130769231,88,15,2,0,0,0,0,100 - GENERAL SURGERY,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,F4,67,231,0.29004329,81,54,13,0,0,0,0,100 - GENERAL SURGERY,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,F6,42,48,0.875,81,34,8,0,0,0,0,120 - ENT,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,G3,10,42,0.238095238,90,9,1,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,G4,15,76,0.197368421,80,12,3,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,G5,42,56,0.75,88,38,3,0,0,1,0,110 - TRAUMA & ORTHOPAEDICS,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,H3,14,66,0.212121212,93,13,1,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,HDU,2,3,0.666666667,100,*,*,*,*,*,*,300 - GENERAL MEDICINE,0
Q46,RMC,BOLTON NHS FOUNDATION TRUST,RMC01,Royal Bolton Hospital - RMC01,M1,27,95,0.284210526,96,26,1,0,0,0,0,502 - GYNAECOLOGY,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3RE,Manchester Royal Eye Hospital - RW3RE,55I - Ward 55 Inpatients Reh,51,188,0.271276596,76,40,8,1,0,1,1,130 - Ophthalmology,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,10M - Renal Transplant/Urology (F),0,70,0,NA,0,0,0,0,0,0,100 - General Surgery,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,11M - 11M - General Surgery,22,115,0.191304348,50,13,7,0,0,2,0,100 - General Surgery,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,12M - 12M - General Surgery,10,68,0.147058824,20,3,6,1,0,0,0,100 - General Surgery,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,15M - 15M,22,49,0.448979592,100,22,0,0,0,0,0,300 - General Medicine,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,27M - 27M,1,55,0.018181818,-100,*,*,*,*,*,*,100 - General Surgery,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,30M - 30M,2,9,0.222222222,50,*,*,*,*,*,*,430 - Geriatric Medicine,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,31M - 31M,8,17,0.470588235,88,7,1,0,0,0,0,300 - General Medicine,430 - Geriatric Medicine
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,31R - 31R,0,19,0,NA,0,0,0,0,0,0,300 - General Medicine,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,32M - 32M,6,8,0.75,100,6,0,0,0,0,0,430 - Geriatric Medicine,110 - Trauma & Orthopaedics
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,35 - Ward 35,37,100,0.37,78,31,4,1,0,1,0,320 - Cardiology,300 - General Medicine
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,35C - Ccu Coronary Care Unit,1,25,0.04,0,*,*,*,*,*,*,320 - Cardiology,170 - Cardiothoracic Surgery
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,36 - Ward 36,20,47,0.425531915,100,20,0,0,0,0,0,361 - Nephrology,300 - General Medicine
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,36A - Ward 36 Acute,0,0,NA,NA,0,0,0,0,0,0,361 - Nephrology,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,37 - Ward 37,9,34,0.264705882,100,9,0,0,0,0,0,361 - Nephrology,300 - General Medicine
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,37A - Ward 37A - Acute Kidney Unit,0,0,NA,NA,0,0,0,0,0,0,361 - Nephrology,0
Q46,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RW3MR,Manchester Royal Infirmary - RW3MR,3M - 3 (CEN||PAS:3M),0,77,0,NA,0,0,0,0,0,0,320 - Cardiology,300 - General Medicine
