Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Tower Hamlets Roadside,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
09-01-2014,21:00,261.5,P deg,4.2,P ms-1,4.8,P degC,25,P ugm-3,65,P ugm-3,103,P ugm-3
09-01-2014,22:00,255.6,P deg,3.5,P ms-1,4.2,P degC,29,P ugm-3,66,P ugm-3,111,P ugm-3
09-01-2014,23:00,242.1,P deg,3.1,P ms-1,3.5,P degC,28,P ugm-3,69,P ugm-3,113,P ugm-3
09-01-2014,24:00,223.4,P deg,2.7,P ms-1,2.7,P degC,24,P ugm-3,55,P ugm-3,92,P ugm-3
10-01-2014,01:00,249.3,P deg,3.7,P ms-1,3.4,P degC,18,P ugm-3,53,P ugm-3,81,P ugm-3
10-01-2014,02:00,246.5,P deg,3.6,P ms-1,3.0,P degC,12,P ugm-3,46,P ugm-3,65,P ugm-3
10-01-2014,03:00,242.5,P deg,3.7,P ms-1,2.8,P degC,6,P ugm-3,33,P ugm-3,42,P ugm-3
10-01-2014,04:00,244.6,P deg,3.6,P ms-1,2.7,P degC,10,P ugm-3,35,P ugm-3,50,P ugm-3
10-01-2014,05:00,238.6,P deg,3.3,P ms-1,2.6,P degC,9,P ugm-3,34,P ugm-3,49,P ugm-3
10-01-2014,06:00,240.2,P deg,2.9,P ms-1,2.7,P degC,10,P ugm-3,37,P ugm-3,53,P ugm-3
10-01-2014,07:00,237.6,P deg,2.5,P ms-1,3.3,P degC,23,P ugm-3,55,P ugm-3,91,P ugm-3
10-01-2014,08:00,237.3,P deg,2.3,P ms-1,3.4,P degC,56,P ugm-3,77,P ugm-3,163,P ugm-3
10-01-2014,09:00,229.9,P deg,2.1,P ms-1,3.4,P degC,84,P ugm-3,83,P ugm-3,212,P ugm-3
10-01-2014,10:00,227.2,P deg,2.1,P ms-1,3.9,P degC,89,P ugm-3,93,P ugm-3,229,P ugm-3
10-01-2014,11:00,236.7,P deg,1.9,P ms-1,4.8,P degC,60,P ugm-3,87,P ugm-3,179,P ugm-3
10-01-2014,12:00,232.4,P deg,1.9,P ms-1,6.2,P degC,27,P ugm-3,64,P ugm-3,106,P ugm-3
10-01-2014,13:00,224.3,P deg,3.1,P ms-1,7.6,P degC,21,P ugm-3,53,P ugm-3,85,P ugm-3
10-01-2014,14:00,223.1,P deg,4.3,P ms-1,8.3,P degC,18,P ugm-3,49,P ugm-3,77,P ugm-3
10-01-2014,15:00,224.0,P deg,4.6,P ms-1,8.4,P degC,19,P ugm-3,51,P ugm-3,81,P ugm-3
10-01-2014,16:00,224.0,P deg,4.6,P ms-1,7.8,P degC,37,P ugm-3,68,P ugm-3,124,P ugm-3
10-01-2014,17:00,225.4,P deg,4.4,P ms-1,7.6,P degC,26,P ugm-3,72,P ugm-3,112,P ugm-3
10-01-2014,18:00,226.0,P deg,4.6,P ms-1,8.1,P degC,22,P ugm-3,65,P ugm-3,99,P ugm-3
10-01-2014,19:00,227.6,P deg,4.5,P ms-1,8.2,P degC,15,P ugm-3,57,P ugm-3,80,P ugm-3
10-01-2014,20:00,228.3,P deg,4.5,P ms-1,8.2,P degC,14,P ugm-3,53,P ugm-3,75,P ugm-3
10-01-2014,21:00,229.9,P deg,4.5,P ms-1,8.4,P degC,10,P ugm-3,47,P ugm-3,63,P ugm-3
10-01-2014,22:00,233.6,P deg,4.8,P ms-1,8.5,P degC,8,P ugm-3,38,P ugm-3,50,P ugm-3
10-01-2014,23:00,240.7,P deg,5.0,P ms-1,8.7,P degC,6,P ugm-3,32,P ugm-3,42,P ugm-3
10-01-2014,24:00,238.6,P deg,4.9,P ms-1,8.6,P degC,9,P ugm-3,32,P ugm-3,45,P ugm-3
11-01-2014,01:00,233.6,P deg,4.6,P ms-1,7.6,P degC,10,P ugm-3,35,P ugm-3,51,P ugm-3
11-01-2014,02:00,234.8,P deg,4.8,P ms-1,8.0,P degC,5,P ugm-3,31,P ugm-3,39,P ugm-3
11-01-2014,03:00,237.9,P deg,5.0,P ms-1,8.2,P degC,5,P ugm-3,24,P ugm-3,32,P ugm-3
11-01-2014,04:00,242.9,P deg,5.2,P ms-1,8.4,P degC,4,P ugm-3,22,P ugm-3,29,P ugm-3
11-01-2014,05:00,251.4,P deg,5.0,P ms-1,8.7,P degC,4,P ugm-3,21,P ugm-3,27,P ugm-3
11-01-2014,06:00,265.4,P deg,4.9,P ms-1,8.8,P degC,10,P ugm-3,30,P ugm-3,45,P ugm-3
11-01-2014,07:00,288.4,P deg,5.0,P ms-1,8.5,P degC,19,P ugm-3,50,P ugm-3,78,P ugm-3
11-01-2014,08:00,302.5,P deg,4.6,P ms-1,6.8,P degC,24,P ugm-3,56,P ugm-3,93,P ugm-3
11-01-2014,09:00,310.6,P deg,3.9,P ms-1,5.9,P degC,37,P ugm-3,62,P ugm-3,119,P ugm-3
11-01-2014,10:00,300.3,P deg,3.3,P ms-1,6.5,P degC,62,P ugm-3,75,P ugm-3,170,P ugm-3
11-01-2014,11:00,306.6,P deg,3.3,P ms-1,7.5,P degC,66,P ugm-3,79,P ugm-3,180,P ugm-3
11-01-2014,12:00,315.2,P deg,3.6,P ms-1,8.2,P degC,80,P ugm-3,82,P ugm-3,204,P ugm-3
11-01-2014,13:00,318.0,P deg,3.5,P ms-1,8.4,P degC,59,P ugm-3,74,P ugm-3,165,P ugm-3
11-01-2014,14:00,315.0,P deg,3.1,P ms-1,8.0,P degC,62,P ugm-3,77,P ugm-3,171,P ugm-3
11-01-2014,15:00,312.5,P deg,2.4,P ms-1,7.0,P degC,57,P ugm-3,74,P ugm-3,162,P ugm-3
11-01-2014,16:00,310.6,P deg,1.5,P ms-1,4.9,P degC,85,P ugm-3,84,P ugm-3,214,P ugm-3
11-01-2014,17:00,327.4,P deg,0.7,P ms-1,3.3,P degC,100,P ugm-3,101,P ugm-3,255,P ugm-3
11-01-2014,18:00,319.8,P deg,0.2,P ms-1,2.0,P degC,145,P ugm-3,120,P ugm-3,343,P ugm-3
11-01-2014,19:00,261.4,P deg,0.5,P ms-1,1.1,P degC,151,P ugm-3,113,P ugm-3,345,P ugm-3
11-01-2014,20:00,259.7,P deg,0.6,P ms-1,0.4,P degC,167,P ugm-3,122,P ugm-3,378,P ugm-3
11-01-2014,21:00,221.1,P deg,0.6,P ms-1,-0.4,P degC,171,P ugm-3,119,P ugm-3,381,P ugm-3
11-01-2014,22:00,89.0,P deg,0.4,P ms-1,-1.1,P degC,224,P ugm-3,126,P ugm-3,469,P ugm-3
11-01-2014,23:00,142.7,P deg,0.4,P ms-1,-1.6,P degC,218,P ugm-3,115,P ugm-3,449,P ugm-3
11-01-2014,24:00,53.8,P deg,0.5,P ms-1,-2.1,P degC,236,P ugm-3,114,P ugm-3,475,P ugm-3
12-01-2014,01:00,118.4,P deg,1.2,P ms-1,-1.9,P degC,258,P ugm-3,115,P ugm-3,510,P ugm-3
12-01-2014,02:00,111.8,P deg,2.5,P ms-1,-2.3,P degC,346,P ugm-3,129,P ugm-3,659,P ugm-3
12-01-2014,03:00,120.9,P deg,2.5,P ms-1,-2.8,P degC,302,P ugm-3,113,P ugm-3,576,P ugm-3
12-01-2014,04:00,126.6,P deg,2.2,P ms-1,-2.9,P degC,178,P ugm-3,87,P ugm-3,359,P ugm-3
12-01-2014,05:00,121.8,P deg,2.7,P ms-1,-2.9,P degC,120,P ugm-3,74,P ugm-3,258,P ugm-3
12-01-2014,06:00,113.4,P deg,2.3,P ms-1,-2.9,P degC,136,P ugm-3,80,P ugm-3,289,P ugm-3
12-01-2014,07:00,129.4,P deg,1.8,P ms-1,-2.3,P degC,130,P ugm-3,77,P ugm-3,276,P ugm-3
12-01-2014,08:00,122.5,P deg,1.6,P ms-1,-1.3,P degC,108,P ugm-3,73,P ugm-3,238,P ugm-3
12-01-2014,09:00,134.4,P deg,3.3,P ms-1,0.9,P degC,31,P ugm-3,60,P ugm-3,107,P ugm-3
12-01-2014,10:00,136.6,P deg,3.6,P ms-1,3.1,P degC,31,P ugm-3,66,P ugm-3,113,P ugm-3
12-01-2014,11:00,140.7,P deg,3.1,P ms-1,6.0,P degC,21,P ugm-3,60,P ugm-3,92,P ugm-3
12-01-2014,12:00,158.3,P deg,4.5,P ms-1,7.8,P degC,6,P ugm-3,33,P ugm-3,42,P ugm-3
12-01-2014,13:00,161.2,P deg,4.9,P ms-1,8.2,P degC,7,P ugm-3,28,P ugm-3,38,P ugm-3
12-01-2014,14:00,164.1,P deg,4.6,P ms-1,8.1,P degC,8,P ugm-3,29,P ugm-3,42,P ugm-3
12-01-2014,15:00,169.2,P deg,4.7,P ms-1,7.2,P degC,9,P ugm-3,35,P ugm-3,48,P ugm-3
12-01-2014,16:00,169.7,P deg,4.8,P ms-1,7.2,P degC,9,P ugm-3,38,P ugm-3,53,P ugm-3
12-01-2014,17:00,173.2,P deg,4.8,P ms-1,7.6,P degC,15,P ugm-3,47,P ugm-3,70,P ugm-3
12-01-2014,18:00,182.6,P deg,4.9,P ms-1,8.1,P degC,22,P ugm-3,53,P ugm-3,86,P ugm-3
12-01-2014,19:00,193.8,P deg,5.2,P ms-1,8.7,P degC,11,P ugm-3,38,P ugm-3,55,P ugm-3
12-01-2014,20:00,198.1,P deg,5.5,P ms-1,9.0,P degC,10,P ugm-3,36,P ugm-3,52,P ugm-3
12-01-2014,21:00,199.2,P deg,5.9,P ms-1,9.5,P degC,5,P ugm-3,25,P ugm-3,33,P ugm-3
12-01-2014,22:00,204.1,P deg,5.8,P ms-1,9.7,P degC,8,P ugm-3,25,P ugm-3,36,P ugm-3
12-01-2014,23:00,209.3,P deg,5.8,P ms-1,10.2,P degC,6,P ugm-3,26,P ugm-3,34,P ugm-3
12-01-2014,24:00,227.7,P deg,5.6,P ms-1,10.6,P degC,4,P ugm-3,22,P ugm-3,28,P ugm-3
13-01-2014,01:00,249.3,P deg,5.7,P ms-1,9.4,P degC,10,P ugm-3,31,P ugm-3,46,P ugm-3
13-01-2014,02:00,261.6,P deg,5.6,P ms-1,9.1,P degC,5,P ugm-3,32,P ugm-3,41,P ugm-3
13-01-2014,03:00,264.5,P deg,5.2,P ms-1,8.2,P degC,3,P ugm-3,20,P ugm-3,25,P ugm-3
13-01-2014,04:00,260.3,P deg,4.8,P ms-1,6.9,P degC,3,P ugm-3,17,P ugm-3,22,P ugm-3
13-01-2014,05:00,248.9,P deg,4.5,P ms-1,6.1,P degC,4,P ugm-3,22,P ugm-3,28,P ugm-3
13-01-2014,06:00,244.2,P deg,4.3,P ms-1,5.6,P degC,7,P ugm-3,29,P ugm-3,40,P ugm-3
13-01-2014,07:00,241.8,P deg,4.3,P ms-1,5.6,P degC,17,P ugm-3,50,P ugm-3,75,P ugm-3
13-01-2014,08:00,234.7,P deg,3.8,P ms-1,5.4,P degC,46,P ugm-3,88,P ugm-3,158,P ugm-3
13-01-2014,09:00,226.1,P deg,3.6,P ms-1,5.7,P degC,40,P ugm-3,84,P ugm-3,145,P ugm-3
13-01-2014,10:00,226.9,P deg,4.0,P ms-1,7.1,P degC,41,P ugm-3,83,P ugm-3,146,P ugm-3
13-01-2014,11:00,217.4,P deg,4.1,P ms-1,8.7,P degC,23,P ugm-3,67,P ugm-3,103,P ugm-3
13-01-2014,12:00,217.8,P deg,4.9,P ms-1,9.0,P degC,18,P ugm-3,56,P ugm-3,83,P ugm-3
13-01-2014,13:00,214.8,P deg,4.9,P ms-1,8.8,P degC,13,P ugm-3,42,P ugm-3,62,P ugm-3
13-01-2014,14:00,207.2,P deg,4.4,P ms-1,8.6,P degC,12,P ugm-3,35,P ugm-3,53,P ugm-3
13-01-2014,15:00,205.0,P deg,4.9,P ms-1,8.4,P degC,10,P ugm-3,44,P ugm-3,60,P ugm-3
13-01-2014,16:00,204.9,P deg,5.3,P ms-1,8.5,P degC,11,P ugm-3,44,P ugm-3,61,P ugm-3
13-01-2014,17:00,202.4,P deg,5.4,P ms-1,7.5,P degC,7,P ugm-3,46,P ugm-3,57,P ugm-3
13-01-2014,18:00,199.9,P deg,5.4,P ms-1,7.4,P degC,13,P ugm-3,42,P ugm-3,62,P ugm-3
13-01-2014,19:00,198.6,P deg,5.2,P ms-1,7.4,P degC,23,P ugm-3,59,P ugm-3,95,P ugm-3
13-01-2014,20:00,196.9,P deg,4.9,P ms-1,7.5,P degC,12,P ugm-3,54,P ugm-3,72,P ugm-3
13-01-2014,21:00,200.0,P deg,5.2,P ms-1,8.1,P degC,8,P ugm-3,36,P ugm-3,49,P ugm-3
13-01-2014,22:00,203.5,P deg,4.9,P ms-1,8.3,P degC,12,P ugm-3,49,P ugm-3,68,P ugm-3
13-01-2014,23:00,207.2,P deg,4.4,P ms-1,8.2,P degC,7,P ugm-3,35,P ugm-3,45,P ugm-3
13-01-2014,24:00,211.8,P deg,3.8,P ms-1,7.8,P degC,7,P ugm-3,39,P ugm-3,50,P ugm-3
14-01-2014,01:00,208.1,P deg,2.6,P ms-1,3.8,P degC,6,P ugm-3,31,P ugm-3,41,P ugm-3
14-01-2014,02:00,226.8,P deg,2.4,P ms-1,3.4,P degC,7,P ugm-3,36,P ugm-3,46,P ugm-3
14-01-2014,03:00,258.5,P deg,2.7,P ms-1,2.9,P degC,11,P ugm-3,40,P ugm-3,57,P ugm-3
14-01-2014,04:00,273.7,P deg,3.0,P ms-1,2.6,P degC,16,P ugm-3,50,P ugm-3,75,P ugm-3
14-01-2014,05:00,282.3,P deg,3.2,P ms-1,1.8,P degC,26,P ugm-3,61,P ugm-3,101,P ugm-3
14-01-2014,06:00,288.2,P deg,2.8,P ms-1,2.2,P degC,42,P ugm-3,65,P ugm-3,129,P ugm-3
14-01-2014,07:00,291.7,P deg,2.7,P ms-1,1.9,P degC,79,P ugm-3,88,P ugm-3,208,P ugm-3
14-01-2014,08:00,288.7,P deg,2.8,P ms-1,1.3,P degC,129,P ugm-3,92,P ugm-3,290,P ugm-3
14-01-2014,09:00,285.1,P deg,2.9,P ms-1,1.0,P degC,165,P ugm-3,100,P ugm-3,353,P ugm-3
14-01-2014,10:00,278.6,P deg,2.8,P ms-1,2.2,P degC,164,P ugm-3,106,P ugm-3,357,P ugm-3
14-01-2014,11:00,279.1,P deg,3.1,P ms-1,4.0,P degC,136,P ugm-3,104,P ugm-3,312,P ugm-3
14-01-2014,12:00,280.7,P deg,3.4,P ms-1,5.5,P degC,131,P ugm-3,100,P ugm-3,301,P ugm-3
14-01-2014,13:00,284.5,P deg,3.5,P ms-1,6.3,P degC,101,P ugm-3,89,P ugm-3,244,P ugm-3
14-01-2014,14:00,278.8,P deg,3.5,P ms-1,6.2,P degC,105,P ugm-3,90,P ugm-3,250,P ugm-3
14-01-2014,15:00,265.3,P deg,3.0,P ms-1,5.4,P degC,97,P ugm-3,103,P ugm-3,253,P ugm-3
14-01-2014,16:00,251.3,P deg,2.9,P ms-1,3.8,P degC,102,P ugm-3,100,P ugm-3,257,P ugm-3
14-01-2014,17:00,224.4,P deg,2.7,P ms-1,2.9,P degC,59,P ugm-3,87,P ugm-3,178,P ugm-3
14-01-2014,18:00,208.4,P deg,2.7,P ms-1,2.4,P degC,43,P ugm-3,81,P ugm-3,147,P ugm-3
14-01-2014,19:00,195.9,P deg,2.7,P ms-1,2.6,P degC,45,P ugm-3,88,P ugm-3,157,P ugm-3
14-01-2014,20:00,195.3,P deg,2.9,P ms-1,3.4,P degC,29,P ugm-3,76,P ugm-3,120,P ugm-3
14-01-2014,21:00,200.7,P deg,3.4,P ms-1,4.5,P degC,17,P ugm-3,68,P ugm-3,95,P ugm-3
14-01-2014,22:00,202.2,P deg,4.0,P ms-1,5.6,P degC,6,P ugm-3,48,P ugm-3,58,P ugm-3
14-01-2014,23:00,204.6,P deg,4.5,P ms-1,6.4,P degC,5,P ugm-3,43,P ugm-3,50,P ugm-3
14-01-2014,24:00,206.7,P deg,5.0,P ms-1,7.1,P degC,4,P ugm-3,28,P ugm-3,34,P ugm-3
15-01-2014,01:00,201.3,P deg,6.0,P ms-1,7.0,P degC,3,P ugm-3,18,P ugm-3,22,P ugm-3
15-01-2014,02:00,203.5,P deg,5.9,P ms-1,7.6,P degC,2,P ugm-3,21,P ugm-3,24,P ugm-3
15-01-2014,03:00,206.1,P deg,5.6,P ms-1,8.2,P degC,2,P ugm-3,19,P ugm-3,22,P ugm-3
15-01-2014,04:00,212.8,P deg,4.9,P ms-1,8.7,P degC,3,P ugm-3,17,P ugm-3,22,P ugm-3
15-01-2014,05:00,231.5,P deg,4.3,P ms-1,9.3,P degC,2,P ugm-3,19,P ugm-3,22,P ugm-3
15-01-2014,06:00,237.6,P deg,4.8,P ms-1,9.9,P degC,4,P ugm-3,27,P ugm-3,33,P ugm-3
15-01-2014,07:00,235.5,P deg,5.4,P ms-1,10.4,P degC,11,P ugm-3,43,P ugm-3,60,P ugm-3
15-01-2014,08:00,232.9,P deg,5.4,P ms-1,10.5,P degC,20,P ugm-3,64,P ugm-3,95,P ugm-3
15-01-2014,09:00,233.0,P deg,5.7,P ms-1,10.7,P degC,20,P ugm-3,70,P ugm-3,101,P ugm-3
15-01-2014,10:00,235.1,P deg,6.1,P ms-1,10.8,P degC,17,P ugm-3,59,P ugm-3,85,P ugm-3
15-01-2014,11:00,231.1,P deg,6.1,P ms-1,10.9,P degC,15,P ugm-3,46,P ugm-3,70,P ugm-3
15-01-2014,12:00,226.8,P deg,6.1,P ms-1,11.0,P degC,11,P ugm-3,48,P ugm-3,65,P ugm-3
15-01-2014,13:00,223.4,P deg,6.1,P ms-1,10.9,P degC,14,P ugm-3,48,P ugm-3,70,P ugm-3
15-01-2014,14:00,219.3,P deg,6.2,P ms-1,10.8,P degC,14,P ugm-3,188,P ugm-3,210,P ugm-3
15-01-2014,15:00,219.1,P deg,6.2,P ms-1,10.7,P degC,14,P ugm-3,44,P ugm-3,66,P ugm-3
15-01-2014,16:00,218.4,P deg,6.1,P ms-1,10.8,P degC,15,P ugm-3,45,P ugm-3,68,P ugm-3
15-01-2014,17:00,215.0,P deg,6.1,P ms-1,10.8,P degC,15,P ugm-3,49,P ugm-3,72,P ugm-3
15-01-2014,18:00,210.9,P deg,6.0,P ms-1,10.9,P degC,14,P ugm-3,51,P ugm-3,73,P ugm-3
15-01-2014,19:00,206.4,P deg,6.1,P ms-1,10.9,P degC,10,P ugm-3,40,P ugm-3,55,P ugm-3
15-01-2014,20:00,205.7,P deg,6.3,P ms-1,10.8,P degC,6,P ugm-3,35,P ugm-3,44,P ugm-3
15-01-2014,21:00,204.4,P deg,6.9,P ms-1,10.8,P degC,5,P ugm-3,30,P ugm-3,37,P ugm-3
15-01-2014,22:00,204.1,P deg,6.9,P ms-1,10.7,P degC,4,P ugm-3,33,P ugm-3,40,P ugm-3
15-01-2014,23:00,205.9,P deg,6.9,P ms-1,10.7,P degC,3,P ugm-3,23,P ugm-3,28,P ugm-3
15-01-2014,24:00,209.4,P deg,6.9,P ms-1,10.9,P degC,4,P ugm-3,18,P ugm-3,24,P ugm-3
16-01-2014,01:00,213.0,P deg,6.4,P ms-1,10.5,P degC,3,P ugm-3,15,P ugm-3,21,P ugm-3
16-01-2014,02:00,217.7,P deg,6.3,P ms-1,10.5,P degC,2,P ugm-3,12,P ugm-3,16,P ugm-3
16-01-2014,03:00,223.7,P deg,5.8,P ms-1,10.3,P degC,2,P ugm-3,12,P ugm-3,14,P ugm-3
16-01-2014,04:00,226.2,P deg,5.7,P ms-1,9.9,P degC,4,P ugm-3,13,P ugm-3,18,P ugm-3
16-01-2014,05:00,227.2,P deg,5.5,P ms-1,9.4,P degC,4,P ugm-3,15,P ugm-3,21,P ugm-3
16-01-2014,06:00,225.8,P deg,5.3,P ms-1,8.8,P degC,6,P ugm-3,21,P ugm-3,29,P ugm-3
16-01-2014,07:00,220.5,P deg,5.0,P ms-1,8.0,P degC,10,P ugm-3,37,P ugm-3,51,P ugm-3
16-01-2014,08:00,215.4,P deg,5.1,P ms-1,8.1,P degC,15,P ugm-3,49,P ugm-3,72,P ugm-3
16-01-2014,09:00,212.2,P deg,5.2,P ms-1,8.0,P degC,20,P ugm-3,59,P ugm-3,90,P ugm-3
16-01-2014,10:00,211.4,P deg,5.6,P ms-1,8.9,P degC,21,P ugm-3,57,P ugm-3,89,P ugm-3
16-01-2014,11:00,209.7,P deg,6.2,P ms-1,10.0,P degC,24,P ugm-3,49,P ugm-3,86,P ugm-3
16-01-2014,12:00,204.9,P deg,6.5,P ms-1,10.4,P degC,12,P ugm-3,34,P ugm-3,52,P ugm-3
16-01-2014,13:00,200.7,P deg,6.7,P ms-1,10.3,P degC,9,P ugm-3,25,P ugm-3,39,P ugm-3
16-01-2014,14:00,196.2,P deg,6.7,P ms-1,10.0,P degC,12,P ugm-3,29,P ugm-3,47,P ugm-3
16-01-2014,15:00,200.5,P deg,6.9,P ms-1,9.4,P degC,10,P ugm-3,38,P ugm-3,54,P ugm-3
16-01-2014,16:00,202.5,P deg,6.6,P ms-1,8.8,P degC,10,P ugm-3,38,P ugm-3,53,P ugm-3
16-01-2014,17:00,201.2,P deg,6.5,P ms-1,9.0,P degC,17,P ugm-3,45,P ugm-3,72,P ugm-3
16-01-2014,18:00,202.3,P deg,6.4,P ms-1,9.2,P degC,10,P ugm-3,38,P ugm-3,53,P ugm-3
16-01-2014,19:00,202.2,P deg,6.7,P ms-1,9.5,P degC,8,P ugm-3,35,P ugm-3,47,P ugm-3
16-01-2014,20:00,203.4,P deg,7.1,P ms-1,9.6,P degC,5,P ugm-3,29,P ugm-3,37,P ugm-3
16-01-2014,21:00,205.1,P deg,7.6,P ms-1,9.7,P degC,4,P ugm-3,27,P ugm-3,34,P ugm-3
16-01-2014,22:00,210.4,P deg,8.2,P ms-1,9.7,P degC,9,P ugm-3,31,P ugm-3,46,P ugm-3
16-01-2014,23:00,213.6,P deg,8.5,P ms-1,9.8,P degC,16,P ugm-3,42,P ugm-3,67,P ugm-3
16-01-2014,24:00,217.2,P deg,8.3,P ms-1,9.8,P degC,3,P ugm-3,17,P ugm-3,22,P ugm-3
17-01-2014,01:00,217.1,P deg,7.2,P ms-1,8.5,P degC,4,P ugm-3,12,P ugm-3,19,P ugm-3
17-01-2014,02:00,219.1,P deg,7.2,P ms-1,8.9,P degC,3,P ugm-3,14,P ugm-3,18,P ugm-3
17-01-2014,03:00,218.1,P deg,7.2,P ms-1,9.1,P degC,2,P ugm-3,8,P ugm-3,11,P ugm-3
17-01-2014,04:00,217.0,P deg,7.2,P ms-1,9.0,P degC,2,P ugm-3,10,P ugm-3,13,P ugm-3
17-01-2014,05:00,216.1,P deg,7.5,P ms-1,9.0,P degC,2,P ugm-3,10,P ugm-3,13,P ugm-3
17-01-2014,06:00,216.6,P deg,7.4,P ms-1,9.0,P degC,3,P ugm-3,16,P ugm-3,21,P ugm-3
17-01-2014,07:00,216.5,P deg,7.2,P ms-1,8.9,P degC,5,P ugm-3,24,P ugm-3,31,P ugm-3
17-01-2014,08:00,216.8,P deg,7.0,P ms-1,8.9,P degC,10,P ugm-3,35,P ugm-3,50,P ugm-3
17-01-2014,09:00,217.6,P deg,6.8,P ms-1,9.0,P degC,17,P ugm-3,49,P ugm-3,75,P ugm-3
17-01-2014,10:00,219.1,P deg,6.5,P ms-1,9.0,P degC,15,P ugm-3,51,P ugm-3,74,P ugm-3
17-01-2014,11:00,219.0,P deg,6.3,P ms-1,9.1,P degC,13,P ugm-3,41,P ugm-3,61,P ugm-3
17-01-2014,12:00,219.5,P deg,5.9,P ms-1,9.4,P degC,11,P ugm-3,39,P ugm-3,56,P ugm-3
17-01-2014,13:00,219.4,P deg,5.9,P ms-1,9.3,P degC,13,P ugm-3,37,P ugm-3,56,P ugm-3
17-01-2014,14:00,221.7,P deg,5.3,P ms-1,9.3,P degC,15,P ugm-3,39,P ugm-3,62,P ugm-3
17-01-2014,15:00,223.2,P deg,4.8,P ms-1,9.1,P degC,12,P ugm-3,34,P ugm-3,52,P ugm-3
17-01-2014,16:00,220.5,P deg,4.5,P ms-1,9.0,P degC,18,P ugm-3,47,P ugm-3,75,P ugm-3
17-01-2014,17:00,220.4,P deg,4.5,P ms-1,8.2,P degC,18,P ugm-3,58,P ugm-3,86,P ugm-3
17-01-2014,18:00,216.4,P deg,4.2,P ms-1,7.7,P degC,19,P ugm-3,64,P ugm-3,93,P ugm-3
17-01-2014,19:00,206.9,P deg,3.7,P ms-1,7.2,P degC,16,P ugm-3,58,P ugm-3,82,P ugm-3
17-01-2014,20:00,198.8,P deg,3.3,P ms-1,6.5,P degC,15,P ugm-3,52,P ugm-3,75,P ugm-3
17-01-2014,21:00,188.5,P deg,3.1,P ms-1,6.4,P degC,14,P ugm-3,57,P ugm-3,78,P ugm-3
17-01-2014,22:00,193.1,P deg,2.9,P ms-1,6.7,P degC,17,P ugm-3,63,P ugm-3,89,P ugm-3
17-01-2014,23:00,202.5,P deg,3.6,P ms-1,8.1,P degC,21,P ugm-3,65,P ugm-3,97,P ugm-3
17-01-2014,24:00,206.4,P deg,5.0,P ms-1,9.2,P degC,18,P ugm-3,64,P ugm-3,91,P ugm-3
18-01-2014,01:00,179.4,P deg,3.4,P ms-1,6.3,P degC,16,P ugm-3,49,P ugm-3,73,P ugm-3
18-01-2014,02:00,189.6,P deg,3.9,P ms-1,7.7,P degC,9,P ugm-3,35,P ugm-3,49,P ugm-3
18-01-2014,03:00,187.9,P deg,4.6,P ms-1,8.4,P degC,5,P ugm-3,23,P ugm-3,31,P ugm-3
18-01-2014,04:00,183.2,P deg,4.8,P ms-1,8.6,P degC,4,P ugm-3,15,P ugm-3,21,P ugm-3
18-01-2014,05:00,177.1,P deg,5.1,P ms-1,8.4,P degC,3,P ugm-3,14,P ugm-3,19,P ugm-3
18-01-2014,06:00,174.1,P deg,5.2,P ms-1,7.9,P degC,2,P ugm-3,15,P ugm-3,18,P ugm-3
18-01-2014,07:00,170.6,P deg,5.2,P ms-1,7.8,P degC,4,P ugm-3,20,P ugm-3,26,P ugm-3
18-01-2014,08:00,164.7,P deg,5.2,P ms-1,7.9,P degC,4,P ugm-3,22,P ugm-3,28,P ugm-3
18-01-2014,09:00,159.2,P deg,5.2,P ms-1,7.8,P degC,12,P ugm-3,35,P ugm-3,53,P ugm-3
18-01-2014,10:00,156.8,P deg,3.5,P ms-1,8.4,P degC,12,P ugm-3,34,P ugm-3,52,P ugm-3
18-01-2014,11:00,163.6,P deg,5.9,P ms-1,9.1,P degC,10,P ugm-3,32,P ugm-3,47,P ugm-3
18-01-2014,12:00,164.0,P deg,6.1,P ms-1,9.6,P degC,11,P ugm-3,29,P ugm-3,46,P ugm-3
18-01-2014,13:00,162.4,P deg,6.1,P ms-1,9.4,P degC,11,P ugm-3,26,P ugm-3,43,P ugm-3
18-01-2014,14:00,159.4,P deg,5.7,P ms-1,8.9,P degC,15,P ugm-3,31,P ugm-3,54,P ugm-3
18-01-2014,15:00,159.4,P deg,5.8,P ms-1,8.1,P degC,14,P ugm-3,29,P ugm-3,50,P ugm-3
18-01-2014,16:00,161.0,P deg,5.7,P ms-1,7.4,P degC,13,P ugm-3,33,P ugm-3,53,P ugm-3
18-01-2014,17:00,159.2,P deg,5.7,P ms-1,7.1,P degC,14,P ugm-3,34,P ugm-3,55,P ugm-3
18-01-2014,18:00,159.6,P deg,5.7,P ms-1,7.0,P degC,21,P ugm-3,45,P ugm-3,77,P ugm-3
18-01-2014,19:00,160.0,P deg,5.6,P ms-1,7.1,P degC,19,P ugm-3,41,P ugm-3,70,P ugm-3
